Longitude	Latitude	Time	Elevation_m
-73.942164	45.418037	13:28:29.309457	9.057
-73.942162	45.418628	13:27:24.310740	9.061
-73.94216	45.415551	13:37:12.295371	7.543
-73.942159	45.417683	13:30:48.309408	9.068
-73.942159	45.419154	13:20:17.470326	8.455
-73.942157	45.417099	13:32:43.301985	8.697
-73.942155	45.414979	13:37:33.293572	8.839
-73.942155	45.416685	13:34:20.306533	8.198
-73.942154	45.415513	13:37:13.294428	7.548
-73.942154	45.417993	13:28:30.310515	9.148
-73.942152	45.417641	13:30:47.303350	9.025
-73.942151	45.418584	13:27:23.309683	9.087
-73.94215	45.417057	13:32:44.301042	8.77
-73.942148	45.415475	13:37:14.295485	7.578
-73.942148	45.419113	13:20:18.469383	8.41
-73.942146	45.416645	13:34:19.297476	8.07
-73.942143	45.417015	13:32:45.301099	8.787
-73.942143	45.4176	13:30:46.308293	8.931
-73.942143	45.41795	13:28:31.310572	9.171
-73.942141	45.419596	13:19:59.470296	9.154
-73.94214	45.415438	13:37:15.295542	7.565
-73.94214	45.418542	13:27:22.315626	9.11
-73.942139	45.419072	13:20:19.468440	8.401
-73.942137	45.416605	13:34:18.298418	7.994
-73.942135	45.416973	13:32:46.302157	8.795
-73.942134	45.417558	13:30:45.303236	8.8
-73.942133	45.415402	13:37:16.295599	7.59
-73.942132	45.417907	13:28:32.309629	9.155
-73.942131	45.418501	13:27:21.310568	9.13
-73.942131	45.419032	13:20:20.468497	8.414
-73.942129	45.414978	13:37:32.294515	8.848
-73.942127	45.416562	13:34:17.298361	8.034
-73.942126	45.415366	13:37:17.293656	7.592
-73.942126	45.41693	13:32:47.307214	8.757
-73.942126	45.419575	13:19:58.471239	9.076
-73.942125	45.417513	13:30:44.311179	8.729
-73.942124	45.418993	13:20:21.468554	8.5
-73.942123	45.418462	13:27:20.311511	9.141
-73.94212	45.417863	13:28:33.309686	9.145
-73.942119	45.416887	13:32:48.301271	8.672
-73.942119	45.419549	13:19:57.470182	8.962
-73.942118	45.415332	13:37:18.299714	7.752
-73.942117	45.418955	13:20:22.469612	8.629
-73.942116	45.41952	13:19:56.469125	8.919
-73.942115	45.417467	13:30:43.307122	8.746
-73.942114	45.416519	13:34:16.300304	8.007
-73.942113	45.416844	13:32:49.300328	8.58
-73.942112	45.418421	13:27:19.310454	9.12
-73.942111	45.415299	13:37:19.292771	7.953
-73.942111	45.419489	13:19:55.470067	8.869
-73.94211	45.418918	13:20:23.470669	8.734
-73.942108	45.417819	13:28:34.309743	9.117
-73.942106	45.416801	13:32:50.301385	8.496
-73.942105	45.415267	13:37:20.294828	8.102
-73.942105	45.417421	13:30:42.303064	8.687
-73.942105	45.419456	13:19:54.471011	8.814
-73.942104	45.414981	13:37:31.293457	8.867
-73.942103	45.418379	13:27:18.311397	9.108
-73.942103	45.41888	13:20:24.469726	8.809
-73.942101	45.415237	13:37:21.294886	8.386
-73.942101	45.416476	13:34:15.299247	7.959
-73.9421	45.416758	13:32:51.307443	8.45
-73.942099	45.419422	13:19:53.470953	8.76
-73.942096	45.415208	13:37:22.293942	8.609
-73.942096	45.417374	13:30:41.308007	8.599
-73.942096	45.417774	13:28:35.308801	9.065
-73.942095	45.418842	13:20:25.469783	8.874
-73.942094	45.416714	13:32:52.301500	8.362
-73.942093	45.415177	13:37:23.295000	8.66
-73.942093	45.418337	13:27:17.310339	9.15
-73.942092	45.416435	13:34:14.299190	7.947
-73.942092	45.419385	13:19:52.471896	8.724
-73.942089	45.415146	13:37:24.293057	8.742
-73.942087	45.416395	13:34:13.299133	7.809
-73.942087	45.41667	13:32:53.300557	8.152
-73.942087	45.417327	13:30:40.304950	8.575
-73.942087	45.418804	13:20:26.469841	8.94
-73.942085	45.419349	13:19:51.469839	8.684
-73.942084	45.414992	13:37:30.292400	8.915
-73.942084	45.415115	13:37:25.293114	8.815
-73.942084	45.417729	13:28:36.308858	9.043
-73.942084	45.418296	13:27:16.312282	9.153
-73.942081	45.416353	13:34:12.298075	7.679
-73.942079	45.416625	13:32:54.300614	8.049
-73.942078	45.415085	13:37:26.295171	8.846
-73.942078	45.416309	13:34:11.298018	7.655
-73.942078	45.418766	13:20:27.467898	8.926
-73.942078	45.419312	13:19:50.475782	8.625
-73.942077	45.41728	13:30:39.303893	8.635
-73.942075	45.416265	13:34:10.299961	7.648
-73.942075	45.418256	13:27:15.312225	9.127
-73.942073	45.415057	13:37:27.294229	8.874
-73.942072	45.416221	13:34:9.298904	7.673
-73.942072	45.41658	13:32:55.299671	7.984
-73.942072	45.417684	13:28:37.307915	9.066
-73.942071	45.41501	13:37:29.293343	8.868
-73.942069	45.415032	13:37:28.294286	8.859
-73.942069	45.419276	13:19:49.469725	8.554
-73.942068	45.418727	13:20:28.469955	8.938
-73.942066	45.416178	13:34:8.299847	7.626
-73.942066	45.417234	13:30:38.308836	8.64
-73.942066	45.418215	13:27:14.312168	9.027
-73.942065	45.416535	13:32:56.300729	8.006
-73.942062	45.417638	13:28:38.308972	9.026
-73.942062	45.41924	13:19:48.472667	8.487
-73.94206	45.418688	13:20:29.469012	8.964
-73.942058	45.416135	13:34:7.305790	7.607
-73.942057	45.418174	13:27:13.310111	8.959
-73.942056	45.416491	13:32:57.301786	7.962
-73.942054	45.417188	13:30:37.306778	8.647
-73.942053	45.419203	13:19:47.471610	8.341
-73.942052	45.41865	13:20:30.470069	9.012
-73.942051	45.416091	13:34:6.298732	7.61
-73.942051	45.417592	13:28:39.309030	8.918
-73.942047	45.418132	13:27:12.311054	8.938
-73.942046	45.416447	13:32:58.301843	7.867
-73.942045	45.416046	13:34:5.298675	7.602
-73.942044	45.419166	13:19:46.472553	8.244
-73.942042	45.417143	13:30:36.306721	8.744
-73.942042	45.418611	13:20:31.468127	9.049
-73.942041	45.417545	13:28:40.309087	8.78
-73.94204	45.416002	13:34:4.299618	7.642
-73.942036	45.415956	13:34:3.299561	7.641
-73.942036	45.416403	13:32:59.300900	7.715
-73.942036	45.41809	13:27:11.310997	8.932
-73.942035	45.419127	13:19:45.469496	8.209
-73.942032	45.418572	13:20:32.468184	9.057
-73.942031	45.415911	13:34:2.300504	7.679
-73.942031	45.417098	13:30:35.307664	8.86
-73.942029	45.417499	13:28:41.308144	8.69
-73.942027	45.415865	13:34:1.299446	7.748
-73.942026	45.419086	13:19:44.471438	8.174
-73.942025	45.416359	13:33:0.299957	7.659
-73.942025	45.418046	13:27:10.316939	8.985
-73.942023	45.41582	13:34:0.298389	7.77
-73.942023	45.419524	13:9:44.239344	8.945
-73.942022	45.418533	13:20:33.468241	9.049
-73.94202	45.417054	13:30:34.308607	8.93
-73.94202	45.419506	13:9:45.241402	8.915
-73.94202	45.41954	13:9:43.240287	8.978
-73.942019	45.415776	13:33:59.299332	7.802
-73.942017	45.417453	13:28:42.308201	8.651
-73.942017	45.419044	13:19:43.469381	8.224
-73.942015	45.418002	13:27:9.311882	9.03
-73.942015	45.419485	13:9:46.238459	8.864
-73.942014	45.415731	13:33:58.300275	7.791
-73.942014	45.416315	13:33:1.300014	7.648
-73.942014	45.418493	13:20:34.470298	9.065
-73.942011	45.419555	13:9:42.245230	9.049
-73.94201	45.415687	13:33:57.299218	7.768
-73.94201	45.417012	13:30:33.307550	8.938
-73.942009	45.41946	13:9:47.240516	8.837
-73.942007	45.415642	13:33:56.299160	7.717
-73.942007	45.417407	13:28:43.308258	8.565
-73.942007	45.419002	13:19:42.472324	8.356
-73.942005	45.418454	13:20:35.469356	9.107
-73.942004	45.415598	13:33:55.298103	7.705
-73.942004	45.416272	13:33:2.301072	7.645
-73.942004	45.417958	13:27:8.313825	9.097
-73.942002	45.415555	13:33:54.299046	7.704
-73.942002	45.419433	13:9:48.239573	8.8
-73.942001	45.416969	13:30:32.308493	8.906
-73.942	45.415512	13:33:53.298989	7.772
-73.941999	45.418961	13:19:41.471267	8.558
-73.941997	45.41736	13:28:44.309316	8.533
-73.941997	45.418416	13:20:36.470413	9.088
-73.941996	45.415471	13:33:52.299932	7.792
-73.941995	45.41623	13:33:3.302129	7.65
-73.941995	45.416926	13:30:31.303435	8.835
-73.941995	45.419402	13:9:49.239630	8.745
-73.941995	45.419568	13:9:41.240172	9.104
-73.941994	45.417915	13:27:7.310768	9.064
-73.941993	45.415429	13:33:51.299874	7.748
-73.94199	45.418921	13:19:40.471210	8.705
-73.941989	45.415388	13:33:50.299817	7.655
-73.941988	45.419371	13:9:50.239687	8.671
-73.941987	45.417313	13:28:45.309373	8.585
-73.941987	45.418378	13:20:37.468470	9.077
-73.941986	45.416188	13:33:4.301186	7.641
-73.941985	45.417873	13:27:6.311710	9.074
-73.941984	45.415346	13:33:49.299760	7.904
-73.941984	45.416841	13:30:29.303321	8.634
-73.94198	45.415303	13:33:48.299703	8.139
-73.94198	45.418881	13:19:39.470152	8.81
-73.941979	45.419338	13:9:51.240745	8.597
-73.941978	45.416146	13:33:5.306244	7.626
-73.941978	45.416797	13:30:28.304264	8.457
-73.941977	45.41526	13:33:47.299645	8.469
-73.941977	45.417267	13:28:46.309430	8.647
-73.941977	45.418341	13:20:38.467527	9.017
-73.941977	45.419576	13:9:40.239115	9.151
-73.941976	45.415178	13:33:45.299531	8.782
-73.941976	45.415217	13:33:46.300589	8.674
-73.941976	45.41783	13:27:5.311653	9.017
-73.941972	45.415142	13:33:44.300474	8.836
-73.941972	45.418842	13:19:38.471095	8.879
-73.94197	45.416104	13:33:6.300301	7.627
-73.94197	45.416753	13:30:27.311207	8.349
-73.94197	45.419302	13:9:52.237802	8.479
-73.941969	45.415111	13:33:43.300417	8.847
-73.941969	45.417222	13:28:47.307487	8.665
-73.941967	45.417788	13:27:4.311596	8.98
-73.941967	45.418304	13:20:39.468584	9.051
-73.941965	45.415082	13:33:42.299359	8.894
-73.941963	45.418804	13:19:37.470038	8.939
-73.941961	45.415056	13:33:41.299302	8.941
-73.941961	45.416061	13:33:7.300358	7.621
-73.941961	45.416708	13:30:26.311150	8.397
-73.94196	45.417177	13:28:48.308544	8.745
-73.94196	45.419263	13:9:53.238859	8.353
-73.941959	45.418267	13:20:40.470642	9.046
-73.941957	45.417745	13:27:3.312539	8.934
-73.941957	45.41958	13:9:39.241058	9.184
-73.941955	45.418767	13:19:36.471981	8.973
-73.941953	45.415034	13:33:40.300245	8.994
-73.941953	45.416665	13:30:25.304092	8.265
-73.941952	45.416019	13:33:8.301415	7.703
-73.941951	45.419223	13:9:54.238916	8.224
-73.94195	45.417133	13:28:49.308601	8.826
-73.941948	45.41823	13:20:41.468698	8.985
-73.941947	45.417703	13:27:2.312481	8.969
-73.941946	45.41873	13:19:35.470924	9.005
-73.941944	45.415977	13:33:9.300472	7.777
-73.941943	45.416622	13:30:24.309035	8.104
-73.941942	45.417089	13:28:50.309659	8.91
-73.941941	45.419182	13:9:55.239974	8.112
-73.941939	45.418193	13:20:42.469756	8.983
-73.941937	45.415016	13:33:39.307188	9.043
-73.941937	45.415936	13:33:10.301529	7.86
-73.941937	45.417661	13:27:1.310424	8.944
-73.941937	45.418694	13:19:34.471867	9.013
-73.941935	45.41958	13:9:38.240001	9.201
-73.941934	45.417045	13:28:51.309716	8.905
-73.941932	45.416577	13:30:23.309978	7.976
-73.94193	45.418156	13:20:43.467813	9.009
-73.94193	45.418657	13:19:33.469810	9.014
-73.94193	45.419142	13:9:56.242031	8.081
-73.941927	45.415896	13:33:11.300587	8.011
-73.941926	45.41762	13:27:0.315367	8.906
-73.941925	45.417	13:28:52.310773	8.907
-73.941923	45.41862	13:19:32.469752	9.042
-73.941922	45.416531	13:30:22.310921	7.944
-73.941922	45.418122	13:20:44.467870	8.941
-73.94192	45.419101	13:9:57.239088	8.046
-73.941918	45.415857	13:33:12.299643	8.135
-73.941918	45.418584	13:19:31.470695	9.053
-73.941917	45.416954	13:28:53.307830	8.868
-73.941916	45.417579	13:26:59.311310	8.771
-73.941915	45.418092	13:20:45.467927	8.928
-73.941914	45.415003	13:33:38.300131	9.046
-73.941914	45.416483	13:30:21.307864	7.962
-73.941913	45.418547	13:19:30.477638	9.098
-73.941912	45.419574	13:9:37.239944	9.175
-73.94191	45.415819	13:33:13.299701	8.183
-73.94191	45.416908	13:28:54.307888	8.816
-73.941909	45.41906	13:9:58.239145	8.068
-73.941908	45.418061	13:20:46.468985	8.937
-73.941907	45.417537	13:26:58.312253	8.647
-73.941906	45.416436	13:30:20.310807	7.907
-73.941905	45.41851	13:19:29.472580	9.118
-73.941902	45.416863	13:28:55.307945	8.721
-73.941902	45.418029	13:20:47.470042	9.002
-73.9419	45.41578	13:33:14.300758	8.159
-73.941897	45.416389	13:30:19.308749	7.868
-73.941897	45.417494	13:26:57.311195	8.529
-73.941897	45.41902	13:9:59.240202	8.179
-73.941895	45.418473	13:19:28.473524	9.117
-73.941893	45.416816	13:28:56.309002	8.58
-73.941893	45.417998	13:20:48.947126	8.981
-73.941891	45.41574	13:33:15.300815	8.133
-73.94189	45.41956	13:9:36.238887	9.098
-73.941888	45.417967	13:20:49.946184	8.97
-73.941887	45.418981	13:10:0.238259	8.386
-73.941886	45.416342	13:30:18.306692	7.831
-73.941886	45.417449	13:26:56.312139	8.511
-73.941885	45.414999	13:33:37.300074	9.04
-73.941884	45.416767	13:28:57.309059	8.377
-73.941883	45.4157	13:33:16.300872	8.11
-73.941883	45.418436	13:19:27.470466	9.077
-73.941882	45.417947	13:20:50.944241	9.002
-73.94188	45.417934	13:24:16.314987	9.009
-73.94188	45.417935	13:24:15.314930	9.001263158
-73.94188	45.417937	13:20:51.944298	8.987
-73.941879	45.417933	13:24:17.315044	9.009
-73.941878	45.415659	13:33:17.299930	8.037
-73.941878	45.417925	13:24:18.315102	9.012
-73.941878	45.418943	13:10:1.240316	8.576
-73.941877	45.415617	13:33:18.299987	7.988
-73.941877	45.416293	13:30:17.307635	7.794
-73.941876	45.415576	13:33:19.300044	7.961
-73.941876	45.417912	13:24:19.315159	8.997
-73.941876	45.41954	13:9:35.239830	9.008
-73.941875	45.41672	13:28:58.309116	8.311
-73.941875	45.417404	13:26:55.312081	8.472
-73.941874	45.415533	13:33:20.300101	7.947
-73.941874	45.417898	13:24:20.321216	8.986
-73.941873	45.4184	13:19:26.471409	9.039
-73.941873	45.419514	13:9:34.240772	8.957
-73.941872	45.419486	13:9:33.247715	8.838
-73.941871	45.415491	13:33:21.301158	7.874
-73.941871	45.417881	13:24:21.315273	8.963
-73.94187	45.419457	13:9:32.241658	8.786
-73.941869	45.416245	13:30:16.309577	7.744
-73.941869	45.418905	13:10:2.239374	8.748
-73.941868	45.415448	13:33:22.300216	7.874
-73.941867	45.416674	13:28:59.308174	8.305
-73.941867	45.419426	13:9:31.240601	8.717
-73.941866	45.417861	13:24:22.315330	8.97
-73.941865	45.415407	13:33:23.299273	7.898
-73.941865	45.418363	13:19:25.471352	9.026
-73.941864	45.417359	13:26:54.311024	8.44
-73.941863	45.415366	13:33:24.300330	8.045
-73.941862	45.417838	13:24:23.315388	8.948
-73.941861	45.419393	13:9:30.239543	8.594
-73.94186	45.416199	13:30:15.308520	7.727
-73.94186	45.418866	13:10:3.239431	8.873
-73.941859	45.415327	13:33:25.299387	8.237
-73.941859	45.416629	13:29:0.308230	8.201
-73.941857	45.417811	13:24:24.315445	8.936
-73.941855	45.415003	13:33:36.300016	9.004
-73.941855	45.418326	13:19:24.472295	9
-73.941855	45.41936	13:9:29.239486	8.466
-73.941854	45.415289	13:33:26.300445	8.483
-73.941854	45.417314	13:26:53.310966	8.505
-73.941853	45.416153	13:30:14.308463	7.724
-73.941852	45.418827	13:10:4.239488	8.928
-73.941851	45.416586	13:29:1.308288	8.049
-73.941851	45.417782	13:24:25.315502	8.909
-73.941848	45.419326	13:9:28.239429	8.344
-73.941847	45.415253	13:33:27.307502	8.665
-73.941846	45.416108	13:30:13.307406	7.774
-73.941845	45.418289	13:19:23.472238	9.093
-73.941844	45.417269	13:26:52.312910	8.592
-73.941843	45.416545	13:29:2.310345	7.916
-73.941843	45.417751	13:24:26.315559	8.906
-73.941843	45.418788	13:10:5.237545	8.968
-73.941842	45.41929	13:9:27.240372	8.252
-73.941839	45.415217	13:33:28.300559	8.714
-73.941838	45.41606	13:30:12.306349	7.863
-73.941836	45.41772	13:24:27.314616	8.871
-73.941836	45.419253	13:9:26.241315	8.154
-73.941835	45.416504	13:29:3.310402	8.023
-73.941835	45.418252	13:19:22.472180	9.073
-73.941835	45.418749	13:10:6.237602	9.03
-73.941834	45.417224	13:26:51.313852	8.671
-73.941833	45.415182	13:33:29.299616	8.722
-73.94183	45.416013	13:30:11.306292	8.013
-73.941829	45.415015	13:33:35.299959	8.937
-73.941829	45.417687	13:24:28.315673	8.86
-73.941828	45.416465	13:29:4.311460	8.149
-73.941827	45.41871	13:10:7.238660	9.049
-73.941827	45.419215	13:9:25.246258	8.046
-73.941826	45.418216	13:19:21.471123	9.067
-73.941825	45.415148	13:33:30.299673	8.764
-73.941825	45.41718	13:26:50.312795	8.753
-73.941824	45.419516	13:3:46.295954	8.925
-73.941823	45.419495	13:3:47.295011	8.85
-73.941821	45.415966	13:30:10.307234	8.209
-73.941821	45.416425	13:29:5.310517	8.148
-73.941821	45.417654	13:24:29.314731	8.805
-73.941819	45.418672	13:10:8.239717	9.065
-73.941819	45.419534	13:3:45.295897	8.946
-73.941818	45.419471	13:3:48.297069	8.759
-73.941817	45.415116	13:33:31.298730	8.763
-73.941817	45.41818	13:19:20.471066	9
-73.941817	45.419177	13:9:24.239200	8.015
-73.941816	45.417137	13:26:49.311738	8.824
-73.941813	45.415035	13:33:34.299902	8.955
-73.941813	45.415921	13:30:9.308177	8.353
-73.941812	45.417619	13:24:30.314788	8.745
-73.941812	45.418634	13:10:9.239774	9.044
-73.941811	45.415088	13:33:32.300788	8.762
-73.941811	45.416384	13:29:6.311574	8.125
-73.941811	45.419443	13:3:49.298126	8.72
-73.941808	45.41506	13:33:33.299845	8.834
-73.941808	45.417094	13:26:48.311681	8.837
-73.941807	45.418143	13:19:19.470008	8.985
-73.941807	45.419137	13:9:23.240143	7.961
-73.941805	45.415877	13:30:8.309120	8.444
-73.941805	45.418595	13:10:10.238831	9.062
-73.941805	45.419412	13:3:50.296183	8.591
-73.941805	45.419549	13:3:44.295840	8.983
-73.941804	45.417584	13:24:31.314845	8.696
-73.941801	45.416341	13:29:7.307631	8.024
-73.941799	45.415834	13:30:7.307063	8.46
-73.941799	45.417052	13:26:47.311624	8.852
-73.941799	45.418106	13:19:18.471951	9.069
-73.941797	45.418557	13:10:11.237888	9.064
-73.941797	45.419097	13:9:22.240086	7.95
-73.941795	45.417548	13:24:32.314902	8.588
-73.941795	45.419378	13:3:51.295240	8.446
-73.941793	45.415791	13:30:6.311006	8.477
-73.941791	45.416297	13:29:8.309688	7.97
-73.94179	45.417011	13:26:46.311566	8.816
-73.941789	45.418067	13:19:17.472894	9.001
-73.941789	45.41852	13:10:12.238945	9.052
-73.941786	45.415748	13:30:5.308948	8.448
-73.941786	45.419054	13:9:21.247029	7.987
-73.941786	45.41956	13:3:43.297782	9.038
-73.941785	45.41751	13:24:33.314960	8.445
-73.941785	45.419343	13:3:52.295297	8.298
-73.941782	45.41697	13:26:45.312510	8.816
-73.941781	45.418482	13:10:13.241003	9.042
-73.941779	45.415704	13:30:4.307891	8.444
-73.941779	45.416253	13:29:9.308745	7.917
-73.941779	45.418028	13:19:16.471837	8.99
-73.941775	45.417471	13:24:34.315017	8.357
-73.941775	45.419009	13:9:20.240972	8.124
-73.941774	45.418445	13:10:14.238060	9.003
-73.941774	45.419305	13:3:53.296354	8.226
-73.941773	45.41693	13:26:44.316452	8.777
-73.941771	45.415661	13:30:3.308834	8.377
-73.941769	45.417988	13:19:15.471780	9
-73.941768	45.41621	13:29:10.307803	7.891
-73.941768	45.418408	13:10:15.240118	8.999
-73.941766	45.417433	13:24:35.316074	8.288
-73.941765	45.419267	13:3:54.297411	8.133
-73.941763	45.416888	13:26:43.311395	8.739
-73.941762	45.415617	13:30:2.307777	8.339
-73.941762	45.41837	13:10:16.238174	9.052
-73.941762	45.418964	13:9:19.239914	8.407
-73.941762	45.419565	13:3:42.295725	9.049
-73.941759	45.417949	13:19:14.470723	8.998
-73.941758	45.416165	13:29:11.307860	7.908
-73.941757	45.417395	13:24:36.317131	8.281
-73.941755	45.416847	13:26:42.311337	8.652
-73.941755	45.419229	13:3:55.296469	8.075
-73.941754	45.418334	13:10:17.715259	9.068
-73.941753	45.415573	13:30:1.307720	8.28
-73.941751	45.418919	13:9:18.239857	8.67
-73.941749	45.417358	13:24:37.315188	8.296
-73.941748	45.416121	13:29:12.306917	8.014
-73.941748	45.416808	13:26:41.312281	8.517
-73.941748	45.41791	13:19:13.470665	9.002
-73.941747	45.418298	13:10:18.714316	9.073
-73.941746	45.419192	13:3:56.294526	8.003
-73.941744	45.415528	13:30:0.307662	8.154
-73.941742	45.417323	13:24:38.316246	8.382
-73.941742	45.418876	13:9:17.239800	8.858
-73.941741	45.418271	13:10:19.713373	9.096
-73.94174	45.41677	13:26:40.313223	8.291
-73.94174	45.417871	13:19:12.472608	8.98
-73.941739	45.416079	13:29:13.307974	8.125
-73.941738	45.419563	13:3:41.297668	9.056
-73.941737	45.418253	13:10:20.713430	9.098
-73.941737	45.419154	13:3:57.295583	7.981
-73.941736	45.415481	13:29:59.307605	8.141
-73.941735	45.418244	13:16:1.475684	9.068
-73.941735	45.418245	13:16:0.476627	9.075666667
-73.941734	45.417291	13:24:39.316303	8.475
-73.941733	45.418238	13:16:2.476741	9.06
-73.941733	45.418834	13:9:16.239743	8.931
-73.941731	45.416731	13:26:39.313166	8.088
-73.941731	45.418225	13:16:3.474798	9.066
